Date,High,Low,Open,Close,Volume,Adj Close
2019-12-31,4678.00146484375,4473.52099609375,4656.1884765625,4493.04443359375,327785558514,4493.04443359375
2020-01-01,4698.71142578125,4487.38818359375,4491.57275390625,4567.494140625,302522397514,4567.494140625
2020-01-02,4580.64501953125,4307.86962890625,4567.53369140625,4323.52490234375,299630292715,4323.52490234375
2020-01-03,4581.94970703125,4268.837890625,4327.8798828125,4584.91015625,352493495522,4584.91015625
2020-01-04,4685.12841796875,4532.75439453125,4581.44580078125,4683.38818359375,307334832429,4683.38818359375
2020-01-05,4835.478515625,4647.92529296875,4679.580078125,4702.83154296875,325788627495,4702.83154296875
2020-01-06,4982.0029296875,4698.21875,4708.30517578125,4967.314453125,363117451054,4967.314453125
2020-01-07,5085.306640625,4852.23193359375,4969.7353515625,5016.5068359375,390250674135,5016.5068359375
2020-01-08,5222.40185546875,4868.630859375,5019.0751953125,4977.9267578125,396233966614,4977.9267578125
2020-01-09,4999.38720703125,4849.568359375,4974.49267578125,4951.4609375,327023793738,4951.4609375
2020-01-10,5384.51904296875,4828.02099609375,4950.97998046875,5334.3017578125,416886603279,5334.3017578125
2020-01-11,5620.45849609375,5264.35595703125,5324.0693359375,5393.7177734375,428725169017,5393.7177734375
2020-01-12,5616.529296875,5366.23828125,5399.78173828125,5596.76318359375,422802942746,5596.76318359375
2020-01-13,5629.6337890625,5373.4287109375,5601.318359375,5469.88818359375,366927104696,5469.88818359375
2020-01-14,6591.576171875,5468.4921875,5465.88427734375,6424.23828125,629430428977,6424.23828125
2020-01-15,6585.06201171875,6172.8935546875,6414.57421875,6378.83251953125,557171510923,6378.83251953125
2020-01-16,6407.52490234375,6062.666015625,6378.2958984375,6349.11962890625,479088049168,6349.11962890625
2020-01-17,6925.8056640625,6271.697265625,6351.8427734375,6771.8232421875,558099266670,6771.8232421875
2020-01-18,6846.55419921875,6445.5986328125,6751.5263671875,6542.91162109375,487458759174,6542.91162109375
2020-01-19,6804.734375,6187.37158203125,6546.99365234375,6369.130859375,462558248426,6369.130859375
2020-01-20,6399.01025390625,6195.32373046875,6367.0185546875,6302.6728515625,364304460588,6302.6728515625
2020-01-21,6373.95458984375,6178.521484375,6306.0068359375,6336.2421875,344042956376,6336.2421875
2020-01-22,6490.423828125,6306.22802734375,6335.3310546875,6402.78271484375,337526703539,6402.78271484375
2020-01-23,6413.95361328125,5839.109375,6402.306640625,5985.12744140625,366797162845,5985.12744140625
2020-01-24,6065.068359375,5628.03955078125,5986.6123046875,5958.96044921875,386044122177,5958.96044921875
2020-01-25,5962.48681640625,5766.35546875,5962.48681640625,5867.8251953125,321132592935,5867.8251953125
2020-01-26,6149.591796875,5824.240234375,5866.65380859375,6116.240234375,357289443831,6116.240234375
2020-01-27,6493.11328125,6116.1650390625,6123.0546875,6401.64111328125,417476233691,6401.64111328125
2020-01-28,6664.47705078125,6291.912109375,6402.2177734375,6621.767578125,460654970376,6621.767578125
2020-01-29,6796.03662109375,6521.376953125,6620.88916015625,6546.541015625,424367948778,6546.541015625
2020-01-30,7591.4462890625,6403.54296875,6539.56494140625,7421.4423828125,657896607137,7421.4423828125
2020-01-31,7562.9794921875,7163.22119140625,7423.61767578125,7357.7958984375,619813831721,7357.7958984375
2020-02-01,7835.041015625,7333.4697265625,7360.9423828125,7676.5341796875,651428598558,7676.5341796875
2020-02-02,7940.3359375,7384.83642578125,7674.6181640625,7611.8349609375,594257750579,7611.8349609375
2020-02-03,7852.72900390625,7498.666015625,7585.9365234375,7579.87646484375,539330695042,7579.87646484375
2020-02-04,7640.20849609375,7299.70166015625,7578.7099609375,7463.75537109375,486996625595,7463.75537109375
2020-02-05,8038.19287109375,7429.63720703125,7454.87158203125,7960.8662109375,567700653969,7960.8662109375
2020-02-06,8206.4580078125,7811.39794921875,7965.1796875,8070.62744140625,600801528429,8070.62744140625
2020-02-07,8239.2080078125,8047.45654296875,8079.3408203125,8160.5830078125,554451601963,8160.5830078125
2020-02-08,8497.0341796875,7917.3095703125,8164.892578125,8392.314453125,603280375923,8392.314453125
2020-02-09,8582.6015625,8307.1162109375,8390.287109375,8451.9296875,564142318786,8451.9296875
2020-02-10,8502.513671875,8027.3310546875,8457.462890625,8159.94384765625,589885207498,8159.94384765625
